"","sites","siteID"
"3078","Greenville CE14179",3078
"3079","Greenville CE1563",3079
"3080","Greenville CE16631",3080
"3081","Greenville CE5703",3081
"3082","Greenville NW12449",3082
"3083","Greenville NW2382",3083
"3084","Greenville NW42285x",3084
"3085","Greenville NW66900x",3085
"3086","Greenville NW8661",3086
"3087","Greenville SW13305",3087
"3088","Greenville SW14741",3088
"3089","Greenville SW17827",3089
"3090","Greenville SW27657x",3090
"3091","Greenville SW6885",3091
"3092","Greenwood CE1489",3092
"3093","Greenwood CE19940x",3093
"3094","Greenwood CE29783x",3094
"3095","Greenwood CE4377x",3095
"3096","Greenwood CE8703",3096
"3097","Greenwood NW10270",3097
"3098","Greenwood NW13661",3098
"3099","Greenwood NW16368",3099
"3100","Greenwood NW8673",3100
"3101","Greenwood NW9997",3101
"3102","Greenwood SW11959",3102
"3103","Greenwood SW17323",3103
"3104","Greenwood SW23295x",3104
"3105","Greenwood SW23412x",3105
"3106","Greenwood SW7417",3106
"3107","Griswold CE14785",3107
"3108","Griswold CE16812",3108
"3109","Griswold CE4071",3109
"3110","Griswold CE537",3110
"3111","Griswold CE5410",3111
"3112","Griswold NW11229",3112
"3113","Griswold NW12663",3113
"3114","Griswold NW1472",3114
"3115","Griswold NW7932",3115
"3116","Griswold NW9543",3116
"3117","Griswold SW10098",3117
"3118","Griswold SW17512",3118
"3119","Griswold SW2464",3119
"3120","Griswold SW8279",3120
"3121","Griswold SW9630",3121
"3122","Guilford CE12731",3122
"3123","Guilford CE21599x",3123
"3124","Guilford CE24235x",3124
"3125","Guilford CE5415",3125
"3126","Guilford CE9437",3126
"3127","Guilford NW17679",3127
"3128","Guilford NW17845",3128
"3129","Guilford NW2898",3129
"3130","Guilford NW42031x",3130
"3131","Guilford NW8394x",3131
"3132","Guilford SW12667",3132
"3133","Guilford SW17549",3133
"3134","Guilford SW5874",3134
"3135","Guilford SW6953",3135
"3136","Guilford SW8804",3136
"3137","Hadley Lake CE15",3137
"3138","Hadley Lake CE15912",3138
"3139","Hadley Lake CE17341",3139
"3140","Hadley Lake CE1993",3140
"3141","Hadley Lake CE5713",3141
"3142","Hadley Lake NW11608",3142
"3143","Hadley Lake NW14847",3143
"3144","Hadley Lake NW15968",3144
"3145","Hadley Lake NW27483x",3145
"3146","Hadley Lake NW8145",3146
"3147","Hadley Lake SW10517",3147
"3148","Hadley Lake SW14629",3148
"3149","Hadley Lake SW27992x",3149
"3150","Hadley Lake SW5118",3150
"3151","Hadley Lake SW721",3151
"3152","Hafey Pond CE13153",3152
"3153","Hafey Pond CE17455",3153
"3154","Hafey Pond CE2647",3154
"3155","Hafey Pond CE5390",3155
"3156","Hafey Pond CE8586",3156
"3157","Hafey Pond NW68816",3157
"3158","Hafey Pond NW68817",3158
"3159","Hafey Pond NW68818",3159
"3160","Hafey Pond NW68819",3160
"3161","Hafey Pond NW68821",3161
"3162","Hafey Pond SW10628",3162
"3163","Hafey Pond SW2549",3163
"3164","Hafey Pond SW4359",3164
"3165","Hafey Pond SW6301",3165
"3166","Hafey Pond SW8395",3166
"3167","Hamlin CE11358",3167
"3168","Hamlin CE1304",3168
"3169","Hamlin CE17423",3169
"3170","Hamlin CE3033",3170
"3171","Hamlin CE6234",3171
"3172","Hamlin CW1410",3172
"3173","Hamlin CW1694",3173
"3174","Hamlin CW18940x",3174
"3175","Hamlin CW2564x",3175
"3176","Hamlin CW8367",3176
"3177","Hamlin SW11525",3177
"3178","Hamlin SW17232",3178
"3179","Hamlin SW18139",3179
"3180","Hamlin SW6000",3180
"3181","Hamlin SW6612",3181
"3182","Hampden CE1653",3182
"3183","Hampden CE16842",3183
"3184","Hampden CE17723",3184
"3185","Hampden CE65471x",3185
"3186","Hampden CE7496",3186
"3187","Hampden NW1234x",3187
"3188","Hampden NW12795",3188
"3189","Hampden NW1467",3189
"3190","Hampden NW6689",3190
"3191","Hampden NW9691",3191
"3192","Hampden SW14313",3192
"3193","Hampden SW14799",3193
"3194","Hampden SW15378",3194
"3195","Hampden SW16889",3195
"3196","Hampden SW294",3196
"3197","Hampden SWG_13",3197
"3198","Hancock CE15885",3198
"3199","Hancock CE17694",3199
"3200","Hancock CE353x",3200
"3201","Hancock CE5576",3201
"3202","Hancock CE616",3202
"3203","Hancock SW11122",3203
"3204","Hancock SW14388",3204
"3205","Hancock SW30573x",3205
"3206","Hancock SW63724x",3206
"3207","Hancock SW63989x",3207
"3208","Hancock SWG_49",3208
"3209","Hancock SWNewBlue01",3209
"3210","Hanford CE3022",3210
"3211","Hanford NW11789",3211
"3212","Hanford NW12503",3212
"3213","Hanford NW22854x",3213
"3214","Hanford NW6412",3214
"3215","Hanford NW6583",3215
"3216","Hanford SW12598",3216
"3217","Hanford SW17489",3217
"3218","Hanford SW9595",3218
"3219","Hanford SW968",3219
"3220","Hanford SW9919",3220
"3221","Hardwood Mtn SE CE2190",3221
"3222","Hardwood Mtn SE CE24337x",3222
"3223","Hardwood Mtn SE CE66916x",3223
"3224","Hardwood Mtn SE CE67768x",3224
"3225","Hardwood Mtn SE NW14244",3225
"3226","Hardwood Mtn SE NW17808",3226
"3227","Hardwood Mtn SE NW2080",3227
"3228","Hardwood Mtn SE NW23790x",3228
"3229","Hardwood Mtn SE NW3900",3229
"3230","Hardwood Mtn SE SW12809",3230
"3231","Hardwood Mtn SE SW1680",3231
"3232","Hardwood Mtn SE SW2727",3232
"3233","Hardwood Mtn SE SW5845",3233
"3234","Hardwood Mtn SE SW8185",3234
"3235","Hardwood Mtn SW CE10638x",3235
"3236","Hardwood Mtn SW CE11901",3236
"3237","Hardwood Mtn SW CE13858",3237
"3238","Hardwood Mtn SW CE14412",3238
"3239","Hardwood Mtn SW CE25715x",3239
"3240","Hardwood Mtn SW SW10375",3240
"3241","Hardwood Mtn SW SW17348",3241
"3242","Hardwood Mtn SW SW17815",3242
"3243","Hardwood Mtn SW SW3845",3243
"3244","Hardwood Mtn SW SW536",3244
"3245","Hardwood Mtn SW12501x",3245
"3246","Hardy Pond CE9749",3246
"3247","Hardy Pond NW11641",3247
"3248","Hardy Pond NW15918",3248
"3249","Hardy Pond NW18201x",3249
"3250","Hardy Pond NW23305x",3250
"3251","Hardy Pond NW2631",3251
"3252","Hardy Pond SW15932",3252
"3253","Hardy Pond SW2949",3253
"3254","Hardy Pond SW4582",3254
"3255","Hardy Pond SW8334",3255
"3256","Hardy Pond SW8568",3256
"3257","Harmony CE1053",3257
"3258","Harmony CE13759",3258
"3259","Harmony CE13765x",3259
"3260","Harmony CE3412",3260
"3261","Harmony CE9431",3261
"3262","Harmony NW10916",3262
"3263","Harmony NW13385",3263
"3264","Harmony NW17740",3264
"3265","Harmony NW2450",3265
"3266","Harmony NW3696",3266
"3267","Harmony SW11095",3267
"3268","Harmony SW15015",3268
"3269","Harmony SW4250",3269
"3270","Harmony SW6401",3270
"3271","Harmony SW7416",3271
"3272","Harrington CE12269",3272
"3273","Harrington CE13235",3273
"3274","Harrington CE14291",3274
"3275","Harrington CE2503x",3275
"3276","Harrington CE3389",3276
"3277","Harrington Lake CE15706",3277
"3278","Harrington Lake CE17469",3278
"3279","Harrington Lake CE2294",3279
"3280","Harrington Lake CE5994",3280
"3281","Harrington Lake CE9171",3281
"3282","Harrington Lake CW11243",3282
"3283","Harrington Lake CW14634",3283
"3284","Harrington Lake CW2354x",3284
"3285","Harrington Lake CW2717",3285
"3286","Harrington Lake CW5736",3286
"3287","Harrington Lake SW17352",3287
"3288","Harrington Lake SW29165x",3288
"3289","Harrington Lake SW37940x",3289
"3290","Harrington Lake SW4587",3290
"3291","Harrington Lake SW6390",3291
"3292","Harrington NW12291",3292
"3293","Harrington NW13852",3293
"3294","Harrington NW15358",3294
"3295","Harrington NW1982",3295
"3296","Harrington NW2741",3296
"3297","Harrington NWG_33",3297
"3298","Harrington SW10963",3298
"3299","Harrington SW11594",3299
"3300","Harrington SW18447",3300
"3301","Harrington SW4185",3301
"3302","Harrington SW52933x",3302
"3303","Hartland CE10988",3303
"3304","Hartland CE13309",3304
"3305","Hartland CE2582",3305
"3306","Hartland CE3608",3306
"3307","Hartland CE8566x",3307
"3308","Hartland NW17576x",3308
"3309","Hartland NW24281x",3309
"3310","Hartland NW4858",3310
"3311","Hartland NW5295",3311
"3312","Hartland NW9864",3312
"3313","Hartland SW1306",3313
"3314","Hartland SW34379x",3314
"3315","Hartland SW4306",3315
"3316","Hartland SW6844",3316
"3317","Hartland SW9209",3317
"3318","Harvey CE18145",3318
"3319","Harvey CE3759",3319
"3320","Harvey CE7643",3320
"3321","Harvey CE8878",3321
"3322","Harvey CE9233x",3322
"3323","Harvey NW10701",3323
"3324","Harvey NW24724x",3324
"3325","Harvey NW2817",3325
"3326","Harvey NW4299",3326
"3327","Harvey NW5799",3327
"3328","Harvey SW10283",3328
"3329","Harvey SW17048",3329
"3330","Harvey SW17471",3330
"3331","Harvey SW2134",3331
"3332","Harvey SW9988",3332
"3333","Hay Brook Mtn CE10115",3333
"3334","Hay Brook Mtn CE15745",3334
"3335","Hay Brook Mtn CE17473",3335
"3336","Hay Brook Mtn CE3503",3336
"3337","Hay Brook Mtn CE8959",3337
"3338","Hay Brook Mtn NW11489",3338
"3339","Hay Brook Mtn NW13546",3339
"3340","Hay Brook Mtn NW18148",3340
"3341","Hay Brook Mtn NW7438",3341
"3342","Hay Brook Mtn NW9925",3342
"3343","Hay Brook Mtn SW11108",3343
"3344","Hay Brook Mtn SW416",3344
"3345","Hay Brook Mtn SW4371",3345
"3346","Hay Brook Mtn SW4975",3346
"3347","Hay Brook Mtn SW5689",3347
"3348","Hay Lake CE14575",3348
"3349","Hay Lake CE1543",3349
"3350","Hay Lake CE16648",3350
"3351","Hay Lake CE2622",3351
"3352","Hay Lake CE6560",3352
"3353","Hay Lake NW16403",3353
"3354","Hay Lake NW3938",3354
"3355","Hay Lake NW5755",3355
"3356","Hay Lake NW7849",3356
"3357","Hay Lake NW9119",3357
"3358","Hay Lake SW15067",3358
"3359","Hay Lake SW15082",3359
"3360","Hay Lake SW17167",3360
"3361","Hay Lake SW3175",3361
"3362","Hay Lake SW8740",3362
"3363","Hay Mtn CE1591",3363
"3364","Hay Mtn CE48488x",3364
"3365","Hay Mtn NEADD031",3365
"3366","Hay Mtn NEADD032",3366
"3367","Hay Mtn NEADD033",3367
"3368","Hay Mtn NEADD034",3368
"3369","Hay Mtn NEADD035",3369
"3370","Hay Mtn NW10276",3370
"3371","Hay Mtn NW13911",3371
"3372","Hay Mtn NW13980",3372
"3373","Hay Mtn NW3917x",3373
"3374","Hay Mtn NW8744",3374
"3375","Haymock Lake CE4713",3375
"3376","Haymock Lake CE493",3376
"3377","Haymock Lake CE5964",3377
"3378","Haymock Lake CE6045",3378
"3379","Haymock Lake CE729",3379
"3380","Haymock Lake NW12019",3380
"3381","Haymock Lake NW14783",3381
"3382","Haymock Lake NW15869",3382
"3383","Haymock Lake NW7240",3383
"3384","Haymock Lake NW990",3384
"3385","Haymock Lake SW1523",3385
"3386","Haymock Lake SW4124",3386
"3387","Haymock Lake SW5457",3387
"3388","Haymock Lake SW6708",3388
"3389","Haymock Lake SW9448",3389
"3390","Haynesville CE16322",3390
"3391","Haynesville CE48920x",3391
"3392","Haynesville CE56176x",3392
"3393","Haynesville CE61008x",3393
"3394","Haynesville CE8298",3394
"3395","Haynesville NW12310x",3395
"3396","Haynesville NW2965",3396
"3397","Haynesville NW3310",3397
"3398","Haynesville NW3420",3398
"3399","Haynesville NW9610",3399
"3400","Haynesville SW18479",3400
"3401","Haynesville SW18481",3401
"3402","Haynesville SW31982x",3402
"3403","Haynesville SW4533",3403
"3404","Haynesville SW5159",3404
"3405","Heald Pond CE17940",3405
"3406","Heald Pond CE4930",3406
"3407","Heald Pond CE704",3407
"3408","Heald Pond CE9089",3408
"3409","Heald Pond CE924x",3409
"3410","Heald Pond NW10362",3410
"3411","Heald Pond NW4200",3411
"3412","Heald Pond NW8358",3412
"3413","Heald Pond SW25506x",3413
"3414","Heald Pond SW4697",3414
"3415","Heald Pond SW4936x",3415
"3416","Heald Pond SW6326x",3416
"3417","Heald Pond SW9104",3417
"3418","Hermon CE1132",3418
"3419","Hermon CE12776",3419
"3420","Hermon CE14960",3420
"3421","Hermon CE4064",3421
"3422","Hermon CE9168",3422
"3423","Hermon NW10483",3423
"3424","Hermon NW13448",3424
"3425","Hermon NW15523",3425
"3426","Hermon NW2753",3426
"3427","Hermon NW9233",3427
"3428","Hermon SW12779",3428
"3429","Hermon SW12837",3429
"3430","Hermon SW17691",3430
"3431","Hermon SW7306",3431
"3432","Hermon SW8212",3432
"3433","Hewett Island NW10131",3433
"3434","Hewett Island NW11302",3434
"3435","Hewett Island NW12139",3435
"3436","Hewett Island NW1582",3436
"3437","Hewett Island NW7542",3437
"3438","Hinckley CE10588",3438
"3439","Hinckley CE12541",3439
"3440","Hinckley CE14592",3440
"3441","Hinckley CE8731x",3441
"3442","Hinckley CE9776",3442
"3443","Hinckley Hill CE10681",3443
"3444","Hinckley Hill CE13206x",3444
"3445","Hinckley Hill CE18268",3445
"3446","Hinckley Hill CE7835",3446
"3447","Hinckley Hill CE7923",3447
"3448","Hinckley Hill NW13952",3448
"3449","Hinckley Hill NW17572",3449
"3450","Hinckley Hill NW1845",3450
"3451","Hinckley Hill NW2034",3451
"3452","Hinckley Hill NW4828",3452
"3453","Hinckley Hill SW11269",3453
"3454","Hinckley Hill SW2748",3454
"3455","Hinckley Hill SW4160",3455
"3456","Hinckley Hill SW8161",3456
"3457","Hinckley Hill SW8782",3457
"3458","Hinckley NW10941",3458
"3459","Hinckley NW12061",3459
"3460","Hinckley NW16708",3460
"3461","Hinckley NW6476",3461
"3462","Hinckley NW7650",3462
"3463","Hinckley SW13031",3463
"3464","Hinckley SW1367x",3464
"3465","Hinckley SW15938",3465
"3466","Hinckley SW18556",3466
"3467","Hinckley SW5362x",3467
"3468","Hiram CE17243",3468
"3469","Hiram CE17683",3469
"3470","Hiram CE2742x",3470
"3471","Hiram CE3838x",3471
"3472","Hiram CE41324x",3472
"3473","Hiram NW17231x",3473
"3474","Hiram NW24189x",3474
"3475","Hiram NW2762",3475
"3476","Hiram NW42998x",3476
"3477","Hiram NW7189",3477
"3478","Hiram SW17840",3478
"3479","Hiram SW39519x",3479
"3480","Hiram SW53390x",3480
"3481","Hiram SW9032",3481
"3482","Hiram SW9941",3482
"3483","Holeb NW10142",3483
"3484","Holeb NW1534",3484
"3485","Holeb NW17861",3485
"3486","Holeb NW18599",3486
"3487","Holeb NW8375",3487
"3488","Holeb SW10229",3488
"3489","Holeb SW12570",3489
"3490","Holeb SW14511",3490
"3491","Holeb SW25402x",3491
"3492","Holeb SW4101",3492
"3493","Hopkins Pond CE15437x",3493
"3494","Hopkins Pond CE2243",3494
"3495","Hopkins Pond CE38245x",3495
"3496","Hopkins Pond CE6726x",3496
"3497","Hopkins Pond CE963",3497
"3498","Hopkins Pond NW18599x",3498
"3499","Hopkins Pond NW20934x",3499
"3500","Hopkins Pond NW2392",3500
"3501","Hopkins Pond NW2466",3501
"3502","Hopkins Pond NW821",3502
"3503","Hopkins Pond NW8408",3503
"3504","Hopkins Pond SW14493",3504
"3505","Hopkins Pond SW17442",3505
"3506","Hopkins Pond SW32096x",3506
"3507","Hopkins Pond SW39869x",3507
"3508","Hopkins Pond SW8532",3508
"3509","Houghton CE10053",3509
"3510","Houghton CE12093",3510
"3511","Houghton CE12122",3511
"3512","Houghton CE14820",3512
"3513","Houghton CE376",3513
"3514","Houghton NW10021",3514
"3515","Houghton NW11192",3515
"3516","Houghton NW11592",3516
"3517","Houghton NW2095",3517
"3518","Houghton NW7572",3518
"3519","Houghton SW12992",3519
"3520","Houghton SW13031x",3520
"3521","Houghton SW21683x",3521
"3522","Houghton SW30243x",3522
"3523","Houghton SW36854x",3523
"3524","Houlton North CE17333x",3524
"3525","Houlton North NW16927",3525
"3526","Houlton North NW1930",3526
"3527","Houlton North NW2628",3527
"3528","Houlton North NW7067",3528
"3529","Houlton North NW8287",3529
"3530","Houlton North SW1678x",3530
"3531","Houlton North SW4900x",3531
"3532","Houlton North SW7873x",3532
"3533","Houlton North SW8635",3533
"3534","Houlton North SW9903",3534
"3535","Houlton Pond CE12511",3535
"3536","Houlton Pond CE13196",3536
"3537","Houlton Pond CE14230",3537
"3538","Houlton Pond CE1739",3538
"3539","Houlton Pond CE5974",3539
"3540","Houlton Pond NW12562",3540
"3541","Houlton Pond NW15052",3541
"3542","Houlton Pond NW16559",3542
"3543","Houlton Pond NW2152",3543
"3544","Houlton Pond NW438",3544
"3545","Houlton Pond SW12923",3545
"3546","Houlton Pond SW19183x",3546
"3547","Houlton Pond SW335",3547
"3548","Houlton Pond SW4399",3548
"3549","Houlton Pond SW550",3549
"3550","Houlton South CE15584",3550
"3551","Houlton South CE15775",3551
"3552","Houlton South CE18080",3552
"3553","Houlton South CE18434",3553
"3554","Houlton South CE4412",3554
"3555","Houlton South NW11801",3555
"3556","Houlton South NW12126",3556
"3557","Houlton South NW12440",3557
"3558","Houlton South NW3067",3558
"3559","Houlton South NW4875x",3559
"3560","Houlton South SW10679",3560
"3561","Houlton South SW18263",3561
"3562","Houlton South SW31092x",3562
"3563","Houlton South SW3232",3563
"3564","Houlton South SW6645x",3564
"3565","Howland CE10414",3565
"3566","Howland CE11632",3566
"3567","Howland CE26886x",3567
"3568","Howland CE27721x",3568
"3569","Howland CE4328",3569
"3570","Howland CE5294",3570
"3571","Howland CE6391",3571
"3572","Howland CE7364x",3572
"3573","Howland NW12523",3573
"3574","Howland NW14708",3574
"3575","Howland NW2053",3575
"3576","Howland NW64760x",3576
"3577","Howland NW8932",3577
"3578","Howland SW12659",3578
"3579","Howland SW14105",3579
"3580","Howland SW5442x",3580
"3581","Howland SW7011",3581
"3582","Howland SW8810",3582
"3583","Hurricane Hill CE14506",3583
"3584","Hurricane Hill CE16061",3584
"3585","Hurricane Hill CE1978",3585
"3586","Hurricane Hill CE2954",3586
"3587","Hurricane Hill CE5969",3587
"3588","Hurricane Hill NW11676x",3588
"3589","Hurricane Hill NW4044",3589
"3590","Hurricane Hill NW56975x",3590
"3591","Hurricane Hill NW8526x",3591
"3592","Hurricane Hill SW12255",3592
"3593","Hurricane Hill SW14247",3593
"3594","Hurricane Hill SW15406",3594
"3595","Hurricane Hill SW6396",3595
"3596","Hurricane Hill SW7796",3596
"3597","Hurricane Pond CE10080",3597
"3598","Hurricane Pond CE10140",3598
"3599","Hurricane Pond CE16344",3599
"3600","Hurricane Pond CE3675",3600
"3601","Indian Pond North CE15123",3601
"3602","Indian Pond North CE18387",3602
"3603","Indian Pond North CE2855",3603
"3604","Indian Pond North CE7125",3604
"3605","Indian Pond North CE8907",3605
"3606","Indian Pond North NW15021",3606
"3607","Indian Pond North NW4357",3607
"3608","Indian Pond North NW5662",3608
"3609","Indian Pond North NW5704",3609
"3610","Indian Pond North NW5921",3610
"3611","Indian Pond North SW10904x",3611
"3612","Indian Pond North SW10919x",3612
"3613","Indian Pond North SW17220",3613
"3614","Indian Pond North SW7128",3614
"3615","Indian Pond North SW9888",3615
"3616","Indian Pond South CE13820",3616
"3617","Indian Pond South CE15156",3617
"3618","Indian Pond South CE17584",3618
"3619","Indian Pond South CE4178",3619
"3620","Indian Pond South CE8055",3620
"3621","Indian Pond South NW15947x",3621
"3622","Indian Pond South NW3334",3622
"3623","Indian Pond South NW4037",3623
"3624","Indian Pond South NW6451",3624
"3625","Indian Pond South NW9292",3625
